src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index,log_src_ip_avg_freq
0.000217,10.129.219.246,31.13.87.4,55716,443,TCP,939,873,64,PA,24.0,2048.0,246,2.147492882155891
1.22869,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2027.0,247,0.9072501420142111
3e-06,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,248,0.9072501420142111
0.298752,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,249,0.9072501420142111
5e-06,31.13.87.4,10.129.219.246,443,55716,TCP,110,44,54,PA,24.0,2043.0,250,0.9072501420142111
0.306669,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,251,2.147492882155891
0.001261,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,252,2.147492882155891
0.005511,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,253,0.9072501420142111
0.198773,10.129.219.246,31.13.87.1,55643,443,TCP,98,32,64,PA,24.0,2048.0,254,2.147492882155891
0.001916,10.129.219.246,31.13.87.1,55644,443,TCP,98,32,64,PA,24.0,2048.0,255,2.147492882155891
0.00061,10.129.219.246,31.13.87.4,55629,443,TCP,1436,1370,64,A,16.0,2048.0,256,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55629,443,TCP,1436,1370,64,A,16.0,2048.0,257,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55629,443,TCP,1436,1370,64,A,16.0,2048.0,258,2.147492882155891
1.4e-05,10.129.219.246,31.13.87.4,55629,443,TCP,1278,1212,64,PA,24.0,2048.0,259,2.147492882155891
4.172216,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,321.0,260,0.9675180692604248
0.002697,31.13.87.1,10.129.219.246,443,55644,TCP,66,0,54,A,16.0,299.0,261,0.9675180692604248
0.201687,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,262,0.9072501420142111
0.000858,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,263,0.9072501420142111
0.00038,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,264,0.9072501420142111
0.000281,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2040.0,265,0.9072501420142111
0.109155,31.13.87.1,10.129.219.246,443,55643,TCP,94,28,54,PA,24.0,321.0,266,0.9675180692604248
0.113723,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,267,2.147492882155891
0.003145,31.13.87.1,10.129.219.246,443,55644,TCP,94,28,54,PA,24.0,299.0,268,0.9675180692604248
0.002983,10.129.219.246,31.13.87.1,55644,443,TCP,66,0,64,A,16.0,2047.0,269,2.147492882155891
0.239541,31.13.87.4,10.129.219.246,443,55629,TCP,98,32,54,PA,24.0,2043.0,270,0.9072501420142111
0.129012,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,271,2.147492882155891
0.021737,31.13.87.4,10.129.219.246,443,55629,TCP,110,44,54,PA,24.0,2043.0,272,0.9072501420142111
0.021479,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,273,2.147492882155891
0.001184,10.129.219.246,31.13.87.4,55629,443,TCP,102,36,64,PA,24.0,2048.0,274,2.147492882155891
0.004475,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,275,0.9072501420142111
0.306679,10.129.219.246,31.13.87.53,55631,443,TCP,135,69,64,PA,24.0,2048.0,276,2.147492882155891
0.11296,31.13.87.53,10.129.219.246,443,55631,TCP,137,71,54,PA,24.0,468.0,278,0.0828079214935894
0.12032,10.129.219.246,31.13.87.53,55631,443,TCP,66,0,64,A,16.0,2046.0,279,2.147492882155891
1.249527,10.129.219.246,140.112.254.4,12881,53,UDP,80,0,64,,,,280,2.147492882155891
8.4e-05,10.129.219.246,140.112.254.4,10180,53,UDP,80,0,64,,,,281,2.147492882155891
2.951242,140.112.254.4,10.129.219.246,53,10180,UDP,227,0,59,,,,282,0.29308648107064567
7e-06,140.112.254.4,10.129.219.246,53,12881,UDP,553,0,59,,,,283,0.29308648107064567
0.003958,10.129.219.246,52.39.98.168,55768,443,TCP,78,0,64,S,2.0,65535.0,284,2.147492882155891
0.153259,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2055.0,286,2.147492882155891
0.001035,10.129.219.246,52.39.98.168,55768,443,TCP,1436,1370,64,A,16.0,2055.0,287,2.147492882155891
2.6e-05,10.129.219.246,52.39.98.168,55768,443,TCP,675,609,64,PA,24.0,2055.0,288,2.147492882155891
0.154053,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,175.0,290,0.4770938834976622
0.000315,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,186.0,291,0.4770938834976622
0.000649,52.39.98.168,10.129.219.246,443,55768,TCP,1436,1370,245,A,16.0,186.0,292,0.4770938834976622
0.153816,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2033.0,293,2.147492882155891
0.000331,52.39.98.168,10.129.219.246,443,55768,TCP,1436,1370,245,A,16.0,186.0,294,0.4770938834976622
4e-06,52.39.98.168,10.129.219.246,443,55768,TCP,503,437,245,PA,24.0,186.0,295,0.4770938834976622
0.000235,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2019.0,296,2.147492882155891
0.005499,10.129.219.246,52.39.98.168,55768,443,TCP,130,64,64,PA,24.0,2048.0,297,2.147492882155891
0.000204,10.129.219.246,52.39.98.168,55768,443,TCP,158,92,64,PA,24.0,2048.0,298,2.147492882155891
0.000206,10.129.219.246,52.39.98.168,55768,443,TCP,472,406,64,PA,24.0,2048.0,299,2.147492882155891
2.7e-05,10.129.219.246,52.39.98.168,55768,443,TCP,994,928,64,PA,24.0,2048.0,300,2.147492882155891
0.157486,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,186.0,301,0.4770938834976622
5e-06,52.39.98.168,10.129.219.246,443,55768,TCP,245,179,245,PA,24.0,186.0,302,0.4770938834976622
0.151789,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2045.0,303,2.147492882155891
0.000529,52.39.98.168,10.129.219.246,443,55768,TCP,128,62,245,PA,24.0,186.0,304,0.4770938834976622
0.000289,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,305,2.147492882155891
0.000282,10.129.219.246,52.39.98.168,55768,443,TCP,97,31,64,PA,24.0,2048.0,306,2.147492882155891
0.000762,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,197.0,307,0.4770938834976622
4e-06,52.39.98.168,10.129.219.246,443,55768,TCP,97,31,245,PA,24.0,197.0,308,0.4770938834976622
0.000481,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,309,2.147492882155891
0.028291,52.39.98.168,10.129.219.246,443,55768,TCP,344,278,245,PA,24.0,207.0,310,0.4770938834976622
5e-06,52.39.98.168,10.129.219.246,443,55768,TCP,97,31,245,PA,24.0,207.0,311,0.4770938834976622
0.028551,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2043.0,312,2.147492882155891
0.171567,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,207.0,313,0.4770938834976622
1.668449,10.129.219.246,31.13.87.1,55718,443,TCP,98,32,64,PA,24.0,2048.0,314,2.147492882155891
4.004148,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,315,0.9675180692604248
0.046247,10.129.219.246,31.13.87.1,55715,443,TCP,98,32,64,PA,24.0,2048.0,316,2.147492882155891
0.041861,31.13.87.1,10.129.219.246,443,55715,TCP,66,0,54,A,16.0,299.0,317,0.9675180692604248
0.070852,31.13.87.1,10.129.219.246,443,55718,TCP,94,28,54,PA,24.0,813.0,318,0.9675180692604248
0.074389,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,319,2.147492882155891
0.041681,31.13.87.1,10.129.219.246,443,55715,TCP,94,28,54,PA,24.0,299.0,320,0.9675180692604248
0.041516,10.129.219.246,31.13.87.1,55715,443,TCP,66,0,64,A,16.0,2047.0,321,2.147492882155891
0.323524,10.129.219.246,31.13.87.1,55718,443,TCP,107,41,64,PA,24.0,2048.0,322,2.147492882155891
0.328567,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,323,0.9675180692604248
1.222463,10.129.219.246,31.13.87.1,55718,443,TCP,107,41,64,PA,24.0,2048.0,324,2.147492882155891
1.223377,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,325,0.9675180692604248
14.596681,140.82.114.26,10.129.219.246,443,55741,TCP,92,26,35,PA,24.0,75.0,326,0.11835566917039005
1.963954,10.129.219.246,140.82.114.26,55741,443,TCP,66,0,64,A,16.0,2048.0,327,2.147492882155891
0.000507,10.129.219.246,140.82.114.26,55741,443,TCP,96,30,64,PA,24.0,2048.0,328,2.147492882155891
0.204145,140.82.114.26,10.129.219.246,443,55741,TCP,66,0,35,A,16.0,75.0,329,0.11835566917039005
0.212317,10.129.219.246,140.112.254.4,57247,53,UDP,86,0,64,,,,330,2.147492882155891
4.6e-05,10.129.219.246,140.112.254.4,1384,53,UDP,86,0,64,,,,331,2.147492882155891
6.052927,140.112.254.4,10.129.219.246,53,1384,UDP,146,0,59,,,,332,0.29308648107064567
0.000283,140.112.254.4,10.129.219.246,53,57247,UDP,350,0,59,,,,333,0.29308648107064567
0.003952,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,,,,334,2.147492882155891
1.6e-05,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,,,,335,2.147492882155891
1e-06,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,,,,336,2.147492882155891
0.000947,10.129.219.246,142.250.196.202,64449,443,UDP,120,78,64,,,,337,2.147492882155891
2e-06,142.250.196.202,10.129.219.246,443,64449,UDP,84,42,58,,,,339,0.49088966682980656
0.000372,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,,,,340,0.49088966682980656
0.000546,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,,,,341,0.49088966682980656
0.007013,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,,,,342,2.147492882155891
0.003194,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,,,,343,0.49088966682980656
3e-06,142.250.196.202,10.129.219.246,443,64449,UDP,347,305,58,,,,344,0.49088966682980656
1e-06,142.250.196.202,10.129.219.246,443,64449,UDP,987,945,58,,,,345,0.49088966682980656
4e-06,142.250.196.202,10.129.219.246,443,64449,UDP,86,44,58,,,,346,0.49088966682980656
0.002397,10.129.219.246,142.250.196.202,64449,443,UDP,120,78,64,,,,347,2.147492882155891
1.6e-05,10.129.219.246,142.250.196.202,64449,443,UDP,73,31,64,,,,348,2.147492882155891
0.000148,10.129.219.246,142.250.196.202,64449,443,UDP,1288,1246,64,,,,349,2.147492882155891
2e-06,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,,,,350,2.147492882155891
8.9e-05,10.129.219.246,142.250.196.202,64449,443,UDP,1214,1172,64,,,,351,2.147492882155891
5.9e-05,10.129.219.246,142.250.196.202,64449,443,UDP,118,76,64,,,,352,2.147492882155891
1e-05,10.129.219.246,142.250.196.202,64449,443,UDP,1212,1170,64,,,,353,2.147492882155891
9e-06,10.129.219.246,142.250.196.202,64449,443,UDP,122,80,64,,,,354,2.147492882155891
1e-06,10.129.219.246,142.250.196.202,64449,443,UDP,711,669,64,,,,355,2.147492882155891
0.003175,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,,,,356,0.49088966682980656
3e-06,142.250.196.202,10.129.219.246,443,64449,UDP,66,24,58,,,,357,0.49088966682980656
0.001437,142.250.196.202,10.129.219.246,443,64449,UDP,162,120,58,,,,358,0.49088966682980656
0.004065,10.129.219.246,142.250.196.202,64449,443,UDP,76,34,64,,,,359,2.147492882155891
0.001081,142.250.196.202,10.129.219.246,443,64449,UDP,67,25,58,,,,360,0.49088966682980656
2e-06,142.250.196.202,10.129.219.246,443,64449,UDP,67,25,58,,,,361,0.49088966682980656
0.0,142.250.196.202,10.129.219.246,443,64449,UDP,69,27,58,,,,362,0.49088966682980656
0.000711,142.250.196.202,10.129.219.246,443,64449,UDP,71,29,58,,,,363,0.49088966682980656
1e-06,142.250.196.202,10.129.219.246,443,64449,UDP,69,27,58,,,,364,0.49088966682980656
1e-06,142.250.196.202,10.129.219.246,443,64449,UDP,67,25,58,,,,365,0.49088966682980656
0.014658,142.250.196.202,10.129.219.246,443,64449,UDP,1288,1246,58,,,,366,0.49088966682980656
4e-06,142.250.196.202,10.129.219.246,443,64449,UDP,77,35,58,,,,367,0.49088966682980656
0.000127,142.250.196.202,10.129.219.246,443,64449,UDP,82,40,58,,,,368,0.49088966682980656
0.016589,10.129.219.246,142.250.196.202,64449,443,UDP,77,35,64,,,,369,2.147492882155891
1.9e-05,10.129.219.246,142.250.196.202,64449,443,UDP,73,31,64,,,,370,2.147492882155891
0.029252,142.250.196.202,10.129.219.246,443,64449,UDP,66,24,58,,,,371,0.49088966682980656
0.275037,10.129.219.246,31.13.87.1,55718,443,TCP,105,39,64,PA,24.0,2048.0,372,2.147492882155891
2.490449,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,373,0.9675180692604248
0.900916,31.13.87.1,10.129.219.246,443,55718,TCP,131,65,54,PA,24.0,813.0,374,0.9675180692604248
5e-06,31.13.87.1,10.129.219.246,443,55643,TCP,131,65,54,PA,24.0,321.0,375,0.9675180692604248
1e-06,31.13.87.1,10.129.219.246,443,55630,TCP,110,44,54,PA,24.0,293.0,376,0.9675180692604248
0.910376,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2046.0,377,2.147492882155891
0.000112,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2046.0,378,2.147492882155891
2.8e-05,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,379,2.147492882155891
0.581678,10.129.219.246,31.13.87.4,55716,443,TCP,95,29,64,PA,24.0,2048.0,380,2.147492882155891
9.536191,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,381,0.9072501420142111
0.333314,31.13.87.4,10.129.219.246,443,55716,TCP,91,25,54,PA,24.0,2043.0,382,0.9072501420142111
0.340766,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2047.0,383,2.147492882155891
0.694928,10.129.219.246,31.13.87.1,55630,443,TCP,98,32,64,PA,24.0,2048.0,384,2.147492882155891
1.624846,31.13.87.1,10.129.219.246,443,55630,TCP,66,0,54,A,16.0,293.0,385,0.9675180692604248
0.115439,31.13.87.1,10.129.219.246,443,55630,TCP,94,28,54,PA,24.0,293.0,386,0.9675180692604248
0.122779,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,387,2.147492882155891
0.029316,10.129.219.246,31.13.87.4,55629,443,TCP,95,29,64,PA,24.0,2048.0,388,2.147492882155891
0.85103,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,389,0.9072501420142111
0.27553,31.13.87.4,10.129.219.246,443,55629,TCP,91,25,54,PA,24.0,2043.0,390,0.9072501420142111
0.279552,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,391,2.147492882155891
0.05823,10.129.219.246,31.13.87.1,55718,443,TCP,104,38,64,PA,24.0,2048.0,392,2.147492882155891
0.371131,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,393,0.9675180692604248
9.879237,52.39.98.168,10.129.219.246,443,55768,TCP,105,39,245,PA,24.0,207.0,394,0.4770938834976622
6e-06,52.39.98.168,10.129.219.246,443,55768,TCP,90,24,245,PA,24.0,207.0,395,0.4770938834976622
3e-06,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,FA,17.0,207.0,396,0.4770938834976622
1.169275,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,397,2.147492882155891
0.000107,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,398,2.147492882155891
0.00237,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,FA,17.0,2048.0,399,2.147492882155891
0.136427,10.129.219.246,31.13.87.1,55718,443,TCP,106,40,64,PA,24.0,2048.0,400,2.147492882155891
1.308375,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,401,0.9675180692604248
0.155675,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,207.0,402,0.4770938834976622
0.059833,10.129.219.246,31.13.87.1,55718,443,TCP,211,145,64,PA,24.0,2048.0,403,2.147492882155891
0.003344,10.129.219.246,31.13.87.1,55718,443,TCP,108,42,64,PA,24.0,2048.0,404,2.147492882155891
0.061241,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,405,0.9675180692604248
0.001995,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,406,0.9675180692604248
0.10979,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,407,0.9675180692604248
0.113877,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,408,2.147492882155891
0.044079,31.13.87.1,10.129.219.246,443,55718,TCP,122,56,54,PA,24.0,824.0,409,0.9675180692604248
0.044098,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,410,2.147492882155891
0.113494,31.13.87.1,10.129.219.246,443,55718,TCP,251,185,54,PA,24.0,824.0,411,0.9675180692604248
0.113549,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2045.0,412,2.147492882155891
0.000364,31.13.87.1,10.129.219.246,443,55718,TCP,512,446,54,PA,24.0,824.0,413,0.9675180692604248
0.000225,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2041.0,414,2.147492882155891
0.004014,10.129.219.246,31.13.87.1,55718,443,TCP,100,34,64,PA,24.0,2048.0,415,2.147492882155891
0.007507,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,416,0.9675180692604248
0.107423,31.13.87.1,10.129.219.246,443,55643,TCP,124,58,54,PA,24.0,321.0,417,0.9675180692604248
0.111019,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,418,2.147492882155891
0.042217,31.13.87.1,10.129.219.246,443,55643,TCP,536,470,54,PA,24.0,321.0,419,0.9675180692604248
0.042209,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2040.0,420,2.147492882155891
0.000483,10.129.219.246,31.13.87.1,55643,443,TCP,100,34,64,PA,24.0,2048.0,421,2.147492882155891
0.004725,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,321.0,422,0.9675180692604248
0.010106,31.13.87.1,10.129.219.246,443,55718,TCP,183,117,54,PA,24.0,824.0,423,0.9675180692604248
0.014321,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2046.0,424,2.147492882155891
0.000349,31.13.87.1,10.129.219.246,443,55643,TCP,183,117,54,PA,24.0,321.0,425,0.9675180692604248
0.00028,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2046.0,426,2.147492882155891
0.000241,10.129.219.246,31.13.87.1,55718,443,TCP,100,34,64,PA,24.0,2048.0,427,2.147492882155891
0.001899,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,428,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,429,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,430,2.147492882155891
0.0,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,431,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,432,2.147492882155891
0.0,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,433,2.147492882155891
1e-06,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,434,2.147492882155891
1.6e-05,10.129.219.246,31.13.87.4,55716,443,TCP,531,465,64,PA,24.0,2048.0,435,2.147492882155891
0.004575,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,436,0.9675180692604248
1.880267,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,437,0.9072501420142111
0.000358,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,438,0.9072501420142111
1e-06,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2040.0,439,0.9072501420142111
0.0,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2040.0,441,0.9072501420142111
1e-06,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,440,0.9072501420142111
0.000543,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,442,0.9072501420142111
0.005943,10.129.219.246,31.13.87.1,55643,443,TCP,99,33,64,PA,24.0,2048.0,443,2.147492882155891
0.048811,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,321.0,444,0.9675180692604248
0.23937,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,445,0.9072501420142111
0.23869,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2047.0,446,2.147492882155891
0.019785,31.13.87.4,10.129.219.246,443,55716,TCP,110,44,54,PA,24.0,2043.0,447,0.9072501420142111
0.019809,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2047.0,448,2.147492882155891
0.00027,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,449,2.147492882155891
0.007985,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,450,0.9072501420142111
1.040998,31.13.87.1,10.129.219.246,443,55630,TCP,101,35,54,PA,24.0,293.0,451,0.9675180692604248
5e-06,31.13.87.1,10.129.219.246,443,55718,TCP,104,38,54,PA,24.0,824.0,452,0.9675180692604248
0.827783,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,453,2.147492882155891
0.000112,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,454,2.147492882155891
0.008957,31.13.87.1,10.129.219.246,443,55643,TCP,104,38,54,PA,24.0,321.0,455,0.9675180692604248
0.008772,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,456,2.147492882155891
1.048959,10.129.219.246,17.248.223.66,49601,443,TCP,78,0,64,S,2.0,65535.0,457,2.147492882155891
0.008562,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2055.0,459,2.147492882155891
3e-06,10.129.219.246,17.248.223.66,49601,443,TCP,583,517,64,PA,24.0,2055.0,460,2.147492882155891
0.005267,17.248.223.66,10.129.219.246,443,49601,TCP,66,0,55,A,16.0,63.0,461,1.766721237909889
0.001271,17.248.223.66,10.129.219.246,443,49601,TCP,1436,1370,55,A,16.0,63.0,462,1.766721237909889
4e-06,17.248.223.66,10.129.219.246,443,49601,TCP,1436,1370,55,A,16.0,63.0,463,1.766721237909889
0.000281,17.248.223.66,10.129.219.246,443,49601,TCP,914,848,55,PA,24.0,63.0,464,1.766721237909889
0.006192,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2012.0,465,2.147492882155891
0.000721,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2034.0,466,2.147492882155891
0.012464,10.129.219.246,17.248.223.66,49601,443,TCP,146,80,64,PA,24.0,2048.0,467,2.147492882155891
0.01753,17.248.223.66,10.129.219.246,443,49601,TCP,369,303,55,PA,24.0,63.0,468,1.766721237909889
3e-06,17.248.223.66,10.129.219.246,443,49601,TCP,369,303,55,PA,24.0,63.0,469,1.766721237909889
0.00013,17.248.223.66,10.129.219.246,443,49601,TCP,128,62,55,PA,24.0,63.0,470,1.766721237909889
0.004243,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2038.0,471,2.147492882155891
7.6e-05,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2047.0,472,2.147492882155891
0.010465,10.129.219.246,17.248.223.66,49601,443,TCP,1368,1302,64,PA,24.0,2048.0,473,2.147492882155891
0.000198,10.129.219.246,17.248.223.66,49601,443,TCP,97,31,64,PA,24.0,2048.0,474,2.147492882155891
0.000341,10.129.219.246,17.248.223.66,49601,443,TCP,461,395,64,PA,24.0,2048.0,475,2.147492882155891
0.000252,10.129.219.246,17.248.223.66,49601,443,TCP,97,31,64,PA,24.0,2048.0,476,2.147492882155891
0.014785,17.248.223.66,10.129.219.246,443,49601,TCP,97,31,55,PA,24.0,63.0,477,1.766721237909889
0.003442,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2047.0,478,2.147492882155891
0.000496,17.248.223.66,10.129.219.246,443,49601,TCP,78,0,55,A,16.0,63.0,479,1.766721237909889
0.000423,10.129.219.246,17.248.223.66,49601,443,TCP,461,395,64,A,16.0,2048.0,480,2.147492882155891
0.000307,17.248.223.66,10.129.219.246,443,49601,TCP,66,0,55,A,16.0,63.0,481,1.766721237909889
0.004785,17.248.223.66,10.129.219.246,443,49601,TCP,78,0,55,A,16.0,63.0,482,1.766721237909889
0.32467,17.248.223.66,10.129.219.246,443,49601,TCP,668,602,55,PA,24.0,63.0,483,1.766721237909889
0.330305,10.129.219.246,17.248.223.66,49601,443,TCP,66,0,64,A,16.0,2038.0,484,2.147492882155891
0.316401,10.129.219.246,31.13.87.1,55643,443,TCP,98,32,64,PA,24.0,2048.0,485,2.147492882155891
0.002027,10.129.219.246,31.13.87.1,55644,443,TCP,98,32,64,PA,24.0,2048.0,486,2.147492882155891
