timestamp,global_delta_time,src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
1747273436.766516,0.000003,0.000003,13.107.246.73,10.129.219.246,443,55767,TCP,1436,1370,54,PA,24.0,83.0,229
1747273436.766560,0.000044,0.001123,10.129.219.246,13.107.246.73,55767,443,TCP,66,0,64,A,16.0,1940.0,230
1747273436.766614,0.000054,0.000054,10.129.219.246,13.107.246.73,55767,443,TCP,66,0,64,A,16.0,2048.0,231
1747273436.766815,0.000201,0.000299,13.107.246.73,10.129.219.246,443,55767,TCP,1436,1370,54,A,16.0,83.0,232
1747273436.766819,0.000004,0.000004,13.107.246.73,10.129.219.246,443,55767,TCP,1436,1370,54,A,16.0,83.0,233
1747273436.766864,0.000045,0.000250,10.129.219.246,13.107.246.73,55767,443,TCP,66,0,64,A,16.0,2005.0,234
1747273436.766935,0.000071,0.000071,10.129.219.246,13.107.246.73,55767,443,TCP,66,0,64,A,16.0,2048.0,235
1747273436.767673,0.000738,0.000854,13.107.246.73,10.129.219.246,443,55767,TCP,1436,1370,54,A,16.0,83.0,236
1747273436.767677,0.000004,0.000004,13.107.246.73,10.129.219.246,443,55767,TCP,1436,1370,54,A,16.0,83.0,237
1747273436.767680,0.000003,0.000003,13.107.246.73,10.129.219.246,443,55767,TCP,190,124,54,PA,24.0,83.0,238
1747273436.767715,0.000035,0.000780,10.129.219.246,13.107.246.73,55767,443,TCP,66,0,64,A,16.0,2003.0,239
1747273436.767765,0.000050,0.000050,10.129.219.246,13.107.246.73,55767,443,TCP,66,0,64,A,16.0,2048.0,240
1747273437.199294,0.431529,0.431529,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,241
1747273437.199311,0.000017,0.000017,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,242
1747273437.199313,0.000002,0.000002,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,243
1747273437.199315,0.000002,0.000002,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,244
1747273437.199317,0.000002,0.000002,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,245
1747273437.199534,0.000217,0.000217,10.129.219.246,31.13.87.4,55716,443,TCP,939,873,64,PA,24.0,2048.0,246
1747273437.207172,0.007638,1.228690,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2027.0,247
1747273437.207175,0.000003,0.000003,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,248
1747273437.505927,0.298752,0.298752,31.13.87.4,10.129.219.246,443,55716,TCP,98,32,54,PA,24.0,2043.0,249
1747273437.505932,0.000005,0.000005,31.13.87.4,10.129.219.246,443,55716,TCP,110,44,54,PA,24.0,2043.0,250
1747273437.506203,0.000271,0.306669,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2046.0,251
1747273437.507464,0.001261,0.001261,10.129.219.246,31.13.87.4,55716,443,TCP,102,36,64,PA,24.0,2048.0,252
1747273437.511443,0.003979,0.005511,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,253
1747273437.706237,0.194794,0.198773,10.129.219.246,31.13.87.1,55643,443,TCP,98,32,64,PA,24.0,2048.0,254
1747273437.708153,0.001916,0.001916,10.129.219.246,31.13.87.1,55644,443,TCP,98,32,64,PA,24.0,2048.0,255
1747273437.708763,0.000610,0.000610,10.129.219.246,31.13.87.4,55629,443,TCP,1436,1370,64,A,16.0,2048.0,256
1747273437.708764,0.000001,0.000001,10.129.219.246,31.13.87.4,55629,443,TCP,1436,1370,64,A,16.0,2048.0,257
1747273437.708765,0.000001,0.000001,10.129.219.246,31.13.87.4,55629,443,TCP,1436,1370,64,A,16.0,2048.0,258
1747273437.708779,0.000014,0.000014,10.129.219.246,31.13.87.4,55629,443,TCP,1278,1212,64,PA,24.0,2048.0,259
1747273437.710432,0.001653,4.172216,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,321.0,260
1747273437.713129,0.002697,0.002697,31.13.87.1,10.129.219.246,443,55644,TCP,66,0,54,A,16.0,299.0,261
1747273437.713130,0.000001,0.201687,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,262
1747273437.713988,0.000858,0.000858,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,263
1747273437.714368,0.000380,0.000380,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,264
1747273437.714649,0.000281,0.000281,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2040.0,265
1747273437.822284,0.107635,0.109155,31.13.87.1,10.129.219.246,443,55643,TCP,94,28,54,PA,24.0,321.0,266
1747273437.822502,0.000218,0.113723,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,267
1747273437.825429,0.002927,0.003145,31.13.87.1,10.129.219.246,443,55644,TCP,94,28,54,PA,24.0,299.0,268
1747273437.825485,0.000056,0.002983,10.129.219.246,31.13.87.1,55644,443,TCP,66,0,64,A,16.0,2047.0,269
1747273437.954190,0.128705,0.239541,31.13.87.4,10.129.219.246,443,55629,TCP,98,32,54,PA,24.0,2043.0,270
1747273437.954497,0.000307,0.129012,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,271
1747273437.975927,0.021430,0.021737,31.13.87.4,10.129.219.246,443,55629,TCP,110,44,54,PA,24.0,2043.0,272
1747273437.975976,0.000049,0.021479,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,273
1747273437.977160,0.001184,0.001184,10.129.219.246,31.13.87.4,55629,443,TCP,102,36,64,PA,24.0,2048.0,274
1747273437.980402,0.003242,0.004475,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,275
1747273438.283839,0.303437,0.306679,10.129.219.246,31.13.87.53,55631,443,TCP,135,69,64,PA,24.0,2048.0,276
1747273438.403955,0.112960,0.112960,31.13.87.53,10.129.219.246,443,55631,TCP,137,71,54,PA,24.0,468.0,278
1747273438.404159,0.000204,0.120320,10.129.219.246,31.13.87.53,55631,443,TCP,66,0,64,A,16.0,2046.0,279
1747273439.653686,1.249527,1.249527,10.129.219.246,140.112.254.4,12881,53,UDP,80,0,64,None,,,280
1747273439.653770,0.000084,0.000084,10.129.219.246,140.112.254.4,10180,53,UDP,80,0,64,None,,,281
1747273439.657067,0.003297,2.951242,140.112.254.4,10.129.219.246,53,10180,UDP,227,0,59,None,,,282
1747273439.657074,0.000007,0.000007,140.112.254.4,10.129.219.246,53,12881,UDP,553,0,59,None,,,283
1747273439.657728,0.000654,0.003958,10.129.219.246,52.39.98.168,55768,443,TCP,78,0,64,S,2.0,65535.0,284
1747273439.810987,0.000294,0.153259,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2055.0,286
1747273439.812022,0.001035,0.001035,10.129.219.246,52.39.98.168,55768,443,TCP,1436,1370,64,A,16.0,2055.0,287
1747273439.812048,0.000026,0.000026,10.129.219.246,52.39.98.168,55768,443,TCP,675,609,64,PA,24.0,2055.0,288
1747273439.964746,0.152698,0.154053,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,175.0,290
1747273439.965061,0.000315,0.000315,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,186.0,291
1747273439.965710,0.000649,0.000649,52.39.98.168,10.129.219.246,443,55768,TCP,1436,1370,245,A,16.0,186.0,292
1747273439.965864,0.000154,0.153816,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2033.0,293
1747273439.966041,0.000177,0.000331,52.39.98.168,10.129.219.246,443,55768,TCP,1436,1370,245,A,16.0,186.0,294
1747273439.966045,0.000004,0.000004,52.39.98.168,10.129.219.246,443,55768,TCP,503,437,245,PA,24.0,186.0,295
1747273439.966099,0.000054,0.000235,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2019.0,296
1747273439.971598,0.005499,0.005499,10.129.219.246,52.39.98.168,55768,443,TCP,130,64,64,PA,24.0,2048.0,297
1747273439.971802,0.000204,0.000204,10.129.219.246,52.39.98.168,55768,443,TCP,158,92,64,PA,24.0,2048.0,298
1747273439.972008,0.000206,0.000206,10.129.219.246,52.39.98.168,55768,443,TCP,472,406,64,PA,24.0,2048.0,299
1747273439.972035,0.000027,0.000027,10.129.219.246,52.39.98.168,55768,443,TCP,994,928,64,PA,24.0,2048.0,300
1747273440.123531,0.151496,0.157486,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,186.0,301
1747273440.123536,0.000005,0.000005,52.39.98.168,10.129.219.246,443,55768,TCP,245,179,245,PA,24.0,186.0,302
1747273440.123824,0.000288,0.151789,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2045.0,303
1747273440.124065,0.000241,0.000529,52.39.98.168,10.129.219.246,443,55768,TCP,128,62,245,PA,24.0,186.0,304
1747273440.124113,0.000048,0.000289,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,305
1747273440.124395,0.000282,0.000282,10.129.219.246,52.39.98.168,55768,443,TCP,97,31,64,PA,24.0,2048.0,306
1747273440.124827,0.000432,0.000762,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,197.0,307
1747273440.124831,0.000004,0.000004,52.39.98.168,10.129.219.246,443,55768,TCP,97,31,245,PA,24.0,197.0,308
1747273440.124876,0.000045,0.000481,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,309
1747273440.153122,0.028246,0.028291,52.39.98.168,10.129.219.246,443,55768,TCP,344,278,245,PA,24.0,207.0,310
1747273440.153127,0.000005,0.000005,52.39.98.168,10.129.219.246,443,55768,TCP,97,31,245,PA,24.0,207.0,311
1747273440.153427,0.000300,0.028551,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2043.0,312
1747273440.324694,0.171267,0.171567,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,207.0,313
1747273441.821876,1.497182,1.668449,10.129.219.246,31.13.87.1,55718,443,TCP,98,32,64,PA,24.0,2048.0,314
1747273441.829577,0.007701,4.004148,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,315
1747273441.868123,0.038546,0.046247,10.129.219.246,31.13.87.1,55715,443,TCP,98,32,64,PA,24.0,2048.0,316
1747273441.871438,0.003315,0.041861,31.13.87.1,10.129.219.246,443,55715,TCP,66,0,54,A,16.0,299.0,317
1747273441.942290,0.070852,0.070852,31.13.87.1,10.129.219.246,443,55718,TCP,94,28,54,PA,24.0,813.0,318
1747273441.942512,0.000222,0.074389,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,319
1747273441.983971,0.041459,0.041681,31.13.87.1,10.129.219.246,443,55715,TCP,94,28,54,PA,24.0,299.0,320
1747273441.984028,0.000057,0.041516,10.129.219.246,31.13.87.1,55715,443,TCP,66,0,64,A,16.0,2047.0,321
1747273442.307552,0.323524,0.323524,10.129.219.246,31.13.87.1,55718,443,TCP,107,41,64,PA,24.0,2048.0,322
1747273442.312538,0.004986,0.328567,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,323
1747273443.530015,1.217477,1.222463,10.129.219.246,31.13.87.1,55718,443,TCP,107,41,64,PA,24.0,2048.0,324
1747273443.535915,0.005900,1.223377,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,325
1747273445.493451,1.957536,14.596681,140.82.114.26,10.129.219.246,443,55741,TCP,92,26,35,PA,24.0,75.0,326
1747273445.493969,0.000518,1.963954,10.129.219.246,140.82.114.26,55741,443,TCP,66,0,64,A,16.0,2048.0,327
1747273445.494476,0.000507,0.000507,10.129.219.246,140.82.114.26,55741,443,TCP,96,30,64,PA,24.0,2048.0,328
1747273445.697596,0.203120,0.204145,140.82.114.26,10.129.219.246,443,55741,TCP,66,0,35,A,16.0,75.0,329
1747273445.706793,0.009197,0.212317,10.129.219.246,140.112.254.4,57247,53,UDP,86,0,64,None,,,330
1747273445.706839,0.000046,0.000046,10.129.219.246,140.112.254.4,1384,53,UDP,86,0,64,None,,,331
1747273445.710001,0.003162,6.052927,140.112.254.4,10.129.219.246,53,1384,UDP,146,0,59,None,,,332
1747273445.710284,0.000283,0.000283,140.112.254.4,10.129.219.246,53,57247,UDP,350,0,59,None,,,333
1747273445.710791,0.000507,0.003952,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,None,,,334
1747273445.710807,0.000016,0.000016,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,None,,,335
1747273445.710808,0.000001,0.000001,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,None,,,336
1747273445.711755,0.000947,0.000947,10.129.219.246,142.250.196.202,64449,443,UDP,120,78,64,None,,,337
1747273445.716716,0.000002,0.000002,142.250.196.202,10.129.219.246,443,64449,UDP,84,42,58,None,,,339
1747273445.717088,0.000372,0.000372,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,None,,,340
1747273445.717634,0.000546,0.000546,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,None,,,341
1747273445.718768,0.001134,0.007013,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,None,,,342
1747273445.720828,0.002060,0.003194,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,None,,,343
1747273445.720831,0.000003,0.000003,142.250.196.202,10.129.219.246,443,64449,UDP,347,305,58,None,,,344
1747273445.720832,0.000001,0.000001,142.250.196.202,10.129.219.246,443,64449,UDP,987,945,58,None,,,345
1747273445.720836,0.000004,0.000004,142.250.196.202,10.129.219.246,443,64449,UDP,86,44,58,None,,,346
1747273445.721165,0.000329,0.002397,10.129.219.246,142.250.196.202,64449,443,UDP,120,78,64,None,,,347
1747273445.721181,0.000016,0.000016,10.129.219.246,142.250.196.202,64449,443,UDP,73,31,64,None,,,348
1747273445.721329,0.000148,0.000148,10.129.219.246,142.250.196.202,64449,443,UDP,1288,1246,64,None,,,349
1747273445.721331,0.000002,0.000002,10.129.219.246,142.250.196.202,64449,443,UDP,1292,1250,64,None,,,350
1747273445.721420,0.000089,0.000089,10.129.219.246,142.250.196.202,64449,443,UDP,1214,1172,64,None,,,351
1747273445.721479,0.000059,0.000059,10.129.219.246,142.250.196.202,64449,443,UDP,118,76,64,None,,,352
1747273445.721489,0.000010,0.000010,10.129.219.246,142.250.196.202,64449,443,UDP,1212,1170,64,None,,,353
1747273445.721498,0.000009,0.000009,10.129.219.246,142.250.196.202,64449,443,UDP,122,80,64,None,,,354
1747273445.721499,0.000001,0.000001,10.129.219.246,142.250.196.202,64449,443,UDP,711,669,64,None,,,355
1747273445.724011,0.002512,0.003175,142.250.196.202,10.129.219.246,443,64449,UDP,1292,1250,58,None,,,356
1747273445.724014,0.000003,0.000003,142.250.196.202,10.129.219.246,443,64449,UDP,66,24,58,None,,,357
1747273445.725451,0.001437,0.001437,142.250.196.202,10.129.219.246,443,64449,UDP,162,120,58,None,,,358
1747273445.725564,0.000113,0.004065,10.129.219.246,142.250.196.202,64449,443,UDP,76,34,64,None,,,359
1747273445.726532,0.000968,0.001081,142.250.196.202,10.129.219.246,443,64449,UDP,67,25,58,None,,,360
1747273445.726534,0.000002,0.000002,142.250.196.202,10.129.219.246,443,64449,UDP,67,25,58,None,,,361
1747273445.726534,0.000000,0.000000,142.250.196.202,10.129.219.246,443,64449,UDP,69,27,58,None,,,362
1747273445.727245,0.000711,0.000711,142.250.196.202,10.129.219.246,443,64449,UDP,71,29,58,None,,,363
1747273445.727246,0.000001,0.000001,142.250.196.202,10.129.219.246,443,64449,UDP,69,27,58,None,,,364
1747273445.727247,0.000001,0.000001,142.250.196.202,10.129.219.246,443,64449,UDP,67,25,58,None,,,365
1747273445.741905,0.014658,0.014658,142.250.196.202,10.129.219.246,443,64449,UDP,1288,1246,58,None,,,366
1747273445.741909,0.000004,0.000004,142.250.196.202,10.129.219.246,443,64449,UDP,77,35,58,None,,,367
1747273445.742036,0.000127,0.000127,142.250.196.202,10.129.219.246,443,64449,UDP,82,40,58,None,,,368
1747273445.742153,0.000117,0.016589,10.129.219.246,142.250.196.202,64449,443,UDP,77,35,64,None,,,369
1747273445.742172,0.000019,0.000019,10.129.219.246,142.250.196.202,64449,443,UDP,73,31,64,None,,,370
1747273445.771288,0.029116,0.029252,142.250.196.202,10.129.219.246,443,64449,UDP,66,24,58,None,,,371
1747273446.017209,0.245921,0.275037,10.129.219.246,31.13.87.1,55718,443,TCP,105,39,64,PA,24.0,2048.0,372
1747273446.026364,0.009155,2.490449,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,373
1747273446.927280,0.900916,0.900916,31.13.87.1,10.129.219.246,443,55718,TCP,131,65,54,PA,24.0,813.0,374
1747273446.927285,0.000005,0.000005,31.13.87.1,10.129.219.246,443,55643,TCP,131,65,54,PA,24.0,321.0,375
1747273446.927286,0.000001,0.000001,31.13.87.1,10.129.219.246,443,55630,TCP,110,44,54,PA,24.0,293.0,376
1747273446.927585,0.000299,0.910376,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2046.0,377
1747273446.927697,0.000112,0.000112,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2046.0,378
1747273446.927725,0.000028,0.000028,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,379
1747273447.509403,0.581678,0.581678,10.129.219.246,31.13.87.4,55716,443,TCP,95,29,64,PA,24.0,2048.0,380
1747273447.516593,0.007190,9.536191,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,381
1747273447.849907,0.333314,0.333314,31.13.87.4,10.129.219.246,443,55716,TCP,91,25,54,PA,24.0,2043.0,382
1747273447.850169,0.000262,0.340766,10.129.219.246,31.13.87.4,55716,443,TCP,66,0,64,A,16.0,2047.0,383
1747273448.545097,0.694928,0.694928,10.129.219.246,31.13.87.1,55630,443,TCP,98,32,64,PA,24.0,2048.0,384
1747273448.552132,0.007035,1.624846,31.13.87.1,10.129.219.246,443,55630,TCP,66,0,54,A,16.0,293.0,385
1747273448.667571,0.115439,0.115439,31.13.87.1,10.129.219.246,443,55630,TCP,94,28,54,PA,24.0,293.0,386
1747273448.667876,0.000305,0.122779,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,387
1747273448.697192,0.029316,0.029316,10.129.219.246,31.13.87.4,55629,443,TCP,95,29,64,PA,24.0,2048.0,388
1747273448.700937,0.003745,0.851030,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,389
1747273448.976467,0.275530,0.275530,31.13.87.4,10.129.219.246,443,55629,TCP,91,25,54,PA,24.0,2043.0,390
1747273448.976744,0.000277,0.279552,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,391
1747273449.034974,0.058230,0.058230,10.129.219.246,31.13.87.1,55718,443,TCP,104,38,64,PA,24.0,2048.0,392
1747273449.038702,0.003728,0.371131,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,393
1747273450.203931,1.165229,9.879237,52.39.98.168,10.129.219.246,443,55768,TCP,105,39,245,PA,24.0,207.0,394
1747273450.203937,0.000006,0.000006,52.39.98.168,10.129.219.246,443,55768,TCP,90,24,245,PA,24.0,207.0,395
1747273450.203940,0.000003,0.000003,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,FA,17.0,207.0,396
1747273450.204249,0.000309,1.169275,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,397
1747273450.204356,0.000107,0.000107,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,A,16.0,2047.0,398
1747273450.206726,0.002370,0.002370,10.129.219.246,52.39.98.168,55768,443,TCP,66,0,64,FA,17.0,2048.0,399
1747273450.343153,0.136427,0.136427,10.129.219.246,31.13.87.1,55718,443,TCP,106,40,64,PA,24.0,2048.0,400
1747273450.347077,0.003924,1.308375,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,813.0,401
1747273450.359615,0.012538,0.155675,52.39.98.168,10.129.219.246,443,55768,TCP,66,0,245,A,16.0,207.0,402
1747273450.402986,0.043371,0.059833,10.129.219.246,31.13.87.1,55718,443,TCP,211,145,64,PA,24.0,2048.0,403
1747273450.406330,0.003344,0.003344,10.129.219.246,31.13.87.1,55718,443,TCP,108,42,64,PA,24.0,2048.0,404
1747273450.408318,0.001988,0.061241,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,405
1747273450.410313,0.001995,0.001995,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,406
1747273450.520103,0.109790,0.109790,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,407
1747273450.520207,0.000104,0.113877,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,408
1747273450.564182,0.043975,0.044079,31.13.87.1,10.129.219.246,443,55718,TCP,122,56,54,PA,24.0,824.0,409
1747273450.564305,0.000123,0.044098,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,410
1747273450.677676,0.113371,0.113494,31.13.87.1,10.129.219.246,443,55718,TCP,251,185,54,PA,24.0,824.0,411
1747273450.677854,0.000178,0.113549,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2045.0,412
1747273450.678040,0.000186,0.000364,31.13.87.1,10.129.219.246,443,55718,TCP,512,446,54,PA,24.0,824.0,413
1747273450.678079,0.000039,0.000225,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2041.0,414
1747273450.682093,0.004014,0.004014,10.129.219.246,31.13.87.1,55718,443,TCP,100,34,64,PA,24.0,2048.0,415
1747273450.685547,0.003454,0.007507,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,416
1747273450.792970,0.107423,0.107423,31.13.87.1,10.129.219.246,443,55643,TCP,124,58,54,PA,24.0,321.0,417
1747273450.793112,0.000142,0.111019,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,418
1747273450.835187,0.042075,0.042217,31.13.87.1,10.129.219.246,443,55643,TCP,536,470,54,PA,24.0,321.0,419
1747273450.835321,0.000134,0.042209,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2040.0,420
1747273450.835804,0.000483,0.000483,10.129.219.246,31.13.87.1,55643,443,TCP,100,34,64,PA,24.0,2048.0,421
1747273450.839912,0.004108,0.004725,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,321.0,422
1747273450.850018,0.010106,0.010106,31.13.87.1,10.129.219.246,443,55718,TCP,183,117,54,PA,24.0,824.0,423
1747273450.850125,0.000107,0.014321,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2046.0,424
1747273450.850367,0.000242,0.000349,31.13.87.1,10.129.219.246,443,55643,TCP,183,117,54,PA,24.0,321.0,425
1747273450.850405,0.000038,0.000280,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2046.0,426
1747273450.850646,0.000241,0.000241,10.129.219.246,31.13.87.1,55718,443,TCP,100,34,64,PA,24.0,2048.0,427
1747273450.852545,0.001899,0.001899,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,428
1747273450.852546,0.000001,0.000001,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,429
1747273450.852547,0.000001,0.000001,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,430
1747273450.852547,0.000000,0.000000,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,431
1747273450.852548,0.000001,0.000001,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,432
1747273450.852548,0.000000,0.000000,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,433
1747273450.852549,0.000001,0.000001,10.129.219.246,31.13.87.4,55716,443,TCP,1436,1370,64,A,16.0,2048.0,434
1747273450.852565,0.000016,0.000016,10.129.219.246,31.13.87.4,55716,443,TCP,531,465,64,PA,24.0,2048.0,435
1747273450.854942,0.002377,0.004575,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,436
1747273450.856734,0.001792,1.880267,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,437
1747273450.857092,0.000358,0.000358,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,438
1747273450.857093,0.000001,0.000001,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2040.0,439
1747273450.857094,0.000001,0.000001,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,440
1747273450.857094,0.000000,0.000000,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2040.0,441
1747273450.857637,0.000543,0.000543,31.13.87.4,10.129.219.246,443,55716,TCP,66,0,54,A,16.0,2043.0,442
